452 2103.144300 1.622E-50 5.813E-07.05000.05010571.08300.750.000000              1              0                    P 16      440000 2 2 0 0 0 0   186.0  198.0
452 2105.163000 3.623E-85 2.893E-08.05000.05026241.83540.750.000000              9              8                    Q  8q     440000 2 1 0 0 0 0   102.0  102.0
451 2106.968300 1.124E-91 9.950E-10.05000.05030408.02580.750.000000              4              2                    O 24q     350000 1 1 0 0 0 0    45.0   49.0
451 2106.998500 1.054E-50 1.215E-07.05000.05011732.11480.750.000000              3              2                    O  8q     350000 1 1 0 0 0 0    13.0   17.0
452 2107.496400 1.457E-99 3.525E-08.05000.05033144.70850.750.000000             13             11                    P 11      440000 2 2 0 0 0 0   126.0  138.0
452 2107.557000 1.427E-76 1.558E-07.05000.05022159.40720.750.000000              8              7                    O  3q     440000 2 1 0 0 0 0    18.0   42.0
452 2107.637700 1.526E-88 2.339E-08.05000.05027997.35890.750.000000              5              4                    Q 22q     440000 2 1 0 0 0 0   270.0  270.0
452 2108.776200 9.978E-94 8.879E-05.05000.05032084.10130.750.000000             10              9                    R 15      440000 2 2 0 0 0 0   198.0  186.0
451 2109.445200 2.634E-92 1.441E-08.05000.05031490.93800.750.000000              4              3                    Q 23q     350000 1 1 0 0 0 0   141.0  141.0
452 2111.117700 2.936E-94 1.843E-08.05000.05030591.01620.750.000000              9              7                    O 18q     440000 2 1 0 0 0 0   198.0  222.0
452 2111.260200 1.620E-98 1.321E-05.05000.05033693.65410.750.000000             15             13                    R  3      440000 2 2 0 0 0 0    54.0   42.0
452 2112.127200 1.666E-83 2.128E-05.05000.05026453.66480.750.000000             10              9                    R  0      440000 2 2 0 0 0 0    18.0    6.0
452 2112.895600 1.162E-90 1.768E-08.05000.05028983.74130.750.000000              3              2                    Q 27q     440000 2 1 0 0 0 0   330.0  330.0
452 2113.290500 7.551E-91 6.426E-11.05000.05027909.29320.750.000000              3              1                    O 28q     440000 2 1 0 0 0 0   318.0  342.0
452 2114.866900 2.143E-86 2.764E-08.05000.05026948.97740.750.000000              7              6                    Q 16q     440000 2 1 0 0 0 0   198.0  198.0
452 2115.716400 5.014E-61 1.392E-07.05000.05014997.55080.750.000000              5              4                    O  6q     440000 2 1 0 0 0 0    54.0   78.0
452 2116.401000 1.783E-98 7.447E-07.05000.05033156.71940.750.000000             14             12                    P  7      440000 2 2 0 0 0 0    78.0   90.0
452 2117.357000 1.314E-66 1.299E-08.05000.05017306.85530.750.000000              5              4                    P 10      440000 2 2 0 0 0 0   114.0  126.0
452 2119.012700 9.462E-96 9.229E-05.05000.05033093.15610.750.000000              9              8                    R 19      440000 2 2 0 0 0 0   246.0  234.0
452 2120.790200 2.323E-93 9.594E-07.05000.05031096.63690.750.000000              3              3                    S 27q     440000 2 1 0 0 0 0   354.0  330.0
452 2120.839700 3.971E-87 2.662E-08.05000.05027321.36520.750.000000              6              5                    Q 19q     440000 2 1 0 0 0 0   234.0  234.0
452 2120.840700 1.407E-57 4.541E-07.05000.05013817.03190.750.000000              3              2                    P 13      440000 2 2 0 0 0 0   150.0  162.0
452 2123.866000 7.788E-99 6.677E-06.05000.05033475.41670.750.000000             15             13                    R  0      440000 2 2 0 0 0 0    18.0    6.0
452 2123.975400 3.926E-79 2.177E-05.05000.05024385.02380.750.000000              9              8                    P  2      440000 2 2 0 0 0 0    18.0   30.0
452 2125.269800 1.170E-77 8.693E-07.05000.05023582.06220.750.000000              3              3                    S 20q     440000 2 1 0 0 0 0   270.0  246.0
452 2125.270300 7.686E-38 3.327E-08.05000.050 3825.01270.750.000000              1              0                    O  9q     440000 2 1 0 0 0 0    90.0  114.0
452 2126.341800 1.835E-71 1.595E-07.05000.05019845.80430.750.000000              7              6                    O  4q     440000 2 1 0 0 0 0    30.0   54.0
452 2128.194300 2.777E-66 1.551E-07.05000.05017455.43180.750.000000              6              5                    O  5q     440000 2 1 0 0 0 0    42.0   66.0
451 2130.100600 3.549E-35 4.888E-07.05000.050 5001.96290.750.000000              0              0                    S  9q     350000 1 1 0 0 0 0    69.0   57.0
452 2130.333800 1.835E-98 1.157E-05.05000.05033585.30780.750.000000             15             13                    R  2      440000 2 2 0 0 0 0    42.0   30.0
451 2132.291100 6.096E-91 2.553E-11.05000.05029553.43320.750.000000              2              0                    O 27q     350000 1 1 0 0 0 0   153.0  165.0
452 2133.154400 4.330E-98 6.856E-07.05000.05033104.19890.750.000000             12             10                    P 14      440000 2 2 0 0 0 0   162.0  174.0
452 2133.896700 5.402E-85 3.102E-08.05000.05026247.90000.750.000000              8              7                    Q 12q     440000 2 1 0 0 0 0   150.0  150.0
452 2134.239100 1.523E-98 9.460E-06.05000.05033512.21950.750.000000             15             13                    R  1      440000 2 2 0 0 0 0    30.0   18.0
452 2136.272900 2.905E-84 3.268E-08.05000.05025806.85430.750.000000              9              8                    Q  7q     440000 2 1 0 0 0 0    90.0   90.0
451 2138.288700 1.097E-76 8.745E-07.05000.05024870.15970.750.000000              4              4                    S 15q     350000 1 1 0 0 0 0   105.0   93.0
451 2138.372200 5.486E-55 7.057E-07.05000.05014493.53840.750.000000              2              2                    S 11q     350000 1 1 0 0 0 0    81.0   69.0
452 2138.505800 7.423E-55 6.714E-07.05000.05012674.22730.750.000000              1              1                    S 15q     440000 2 1 0 0 0 0   210.0  186.0
452 2140.050600 4.239E-91 9.967E-07.05000.05030022.58370.750.000000              3              3                    S 26q     440000 2 1 0 0 0 0   342.0  318.0
452 2141.671000 5.057E-91 1.444E-08.05000.05029122.29940.750.000000              2              1                    Q 29q     440000 2 1 0 0 0 0   354.0  354.0
452 2142.779000 1.912E-65 7.931E-07.05000.05017745.46480.750.000000              2              2                    S 17q     440000 2 1 0 0 0 0   234.0  210.0
451 2143.065500 5.196E-87 1.883E-08.05000.05028884.04040.750.000000              8              7                    Q 11q     350000 1 1 0 0 0 0    69.0   69.0
452 2143.508700 7.507E-80 9.268E-07.05000.05024639.31800.750.000000              3              3                    S 21q     440000 2 1 0 0 0 0   282.0  258.0
452 2145.194600 3.678E-68 8.496E-07.05000.05018848.14670.750.000000              6              5                    P  8      440000 2 2 0 0 0 0    90.0  102.0
451 2147.871600 7.901E-46 6.169E-07.05000.050 9883.73750.750.000000              1              1                    S 10q     350000 1 1 0 0 0 0    25.0   21.0
452 2149.069800 1.488E-98 2.938E-06.05000.05033734.30000.750.000000              8              6                    P 24      440000 2 2 0 0 0 0   282.0  294.0
451 2150.653600 3.221E-78 1.710E-07.05000.05024752.46340.750.000000              8              7                    O  3q     350000 1 1 0 0 0 0     9.0   21.0
452 2151.509500 3.163E-88 2.408E-08.05000.05027862.60910.750.000000              4              3                    Q 24q     440000 2 1 0 0 0 0   294.0  294.0
452 2152.611800 1.329E-91 2.980E-09.05000.05029004.91150.750.000000              6              4                    O 23q     440000 2 1 0 0 0 0   258.0  282.0
452 2153.082600 7.813E-89 1.016E-06.05000.05028943.55430.750.000000              3              3                    S 25q     440000 2 1 0 0 0 0   330.0  306.0
451 2154.025700 5.166E-56 1.670E-07.05000.05014495.44310.750.000000              4              3                    O  7q     350000 1 1 0 0 0 0    33.0   45.0
452 2154.107800 6.006E-75 9.775E-06.05000.05022406.76580.750.000000              8              7                    P  4      440000 2 2 0 0 0 0    42.0   54.0
451 2154.475200 1.120E-92 1.518E-08.05000.05031685.72430.750.000000              3              2                    Q 25q     350000 1 1 0 0 0 0   153.0  153.0
452 2155.277100 4.515E-82 9.718E-07.05000.05025707.33200.750.000000              3              3                    S 22q     440000 2 1 0 0 0 0   294.0  270.0
451 2156.514400 1.916E-86 2.026E-08.05000.05028284.69500.750.000000              9              8                    Q  6q     350000 1 1 0 0 0 0    13.0   13.0
452 2156.618400 5.000E-97 9.586E-05.05000.05033726.75140.750.000000              8              7                    R 22      440000 2 2 0 0 0 0   282.0  270.0
452 2158.0778003.984E-101 3.453E-07.05000.05034212.60180.750.000000             16             13                    P  6      440000 2 2 0 0 0 0    66.0   78.0
452 2158.160600 6.554E-53 5.626E-07.05000.05011658.87130.750.000000              2              1                    P 14      440000 2 2 0 0 0 0   162.0  174.0
452 2158.706000 2.964E-83 3.106E-05.05000.05026508.99920.750.000000             10              9                    R  1      440000 2 2 0 0 0 0    30.0   18.0
452 2159.098000 2.930E-71 3.722E-06.05000.05020553.20400.750.000000              7              6                    P  6      440000 2 2 0 0 0 0    66.0   78.0
452 2159.974600 1.435E-86 1.018E-06.05000.05027862.60910.750.000000              3              3                    S 24q     440000 2 1 0 0 0 0   318.0  294.0
452 2160.727600 2.587E-84 1.003E-06.05000.05026782.82670.750.000000              3              3                    S 23q     440000 2 1 0 0 0 0   306.0  282.0
451 2161.107400 2.985E-90 1.911E-08.05000.05030311.73580.750.000000              5              4                    Q 20q     350000 1 1 0 0 0 0    41.0   41.0
452 2163.566800 1.801E-83 3.631E-08.05000.05025418.50010.750.000000              9              8                    Q  6q     440000 2 1 0 0 0 0    78.0   78.0
452 2165.196100 1.020E-91 8.669E-09.05000.05029355.77780.750.000000              1              0                    Q 31q     440000 2 1 0 0 0 0   378.0  378.0
452 2165.588000 1.820E-61 4.560E-08.05000.05015141.26730.750.000000              4              3                    P 11      440000 2 2 0 0 0 0   126.0  138.0
452 2165.861600 1.768E-92 9.331E-05.05000.05031479.01480.750.000000             10              9                    R 14      440000 2 2 0 0 0 0   186.0  174.0
452 2168.977000 6.557E-46 6.183E-07.05000.050 8402.10600.750.000000              0              0                    S 14q     440000 2 1 0 0 0 0   198.0  174.0
452 2169.759400 2.646E-98 1.198E-06.05000.05033500.77150.750.000000              2              2                    S 31q     440000 2 1 0 0 0 0   402.0  378.0
452 2170.110400 1.110E-84 3.368E-08.05000.05026154.15920.750.000000              7              6                    Q 15q     440000 2 1 0 0 0 0   186.0  186.0
451 2172.878800 2.371E-79 9.532E-07.05000.05025929.28680.750.000000              4              4                    S 16q     350000 1 1 0 0 0 0    37.0   33.0
452 2174.139200 5.166E-92 1.099E-09.05000.05028667.70520.750.000000             11             10                    S  2q     440000 2 1 0 0 0 0    54.0   30.0
452 2174.396500 2.034E-43 7.199E-08.05000.050 6586.51330.750.000000              2              1                    O  8q     440000 2 1 0 0 0 0    78.0  102.0
452 2175.714400 2.257E-86 2.950E-08.05000.05026994.78250.750.000000              5              4                    Q 21q     440000 2 1 0 0 0 0   258.0  258.0
451 2176.711800 5.159E-91 3.106E-09.05000.05030296.13140.750.000000              5              3                    O 22q     350000 1 1 0 0 0 0    41.0   45.0
