 52 2192.573097 8.259E-31 3.665E+01.03900.041 5216.32610.67-.003439              2              1                    R 41      475623 510 5 5 1 8   170.0  166.0
 54 2192.917612 7.917E-24 1.823E+01.04900.052  946.73700.67-.002479              1              0                    R 22      475623 510 5 5 1 8   282.0  270.0
 56 2193.007258 1.251E-30 1.820E+01.03820.040 3366.59580.67-.003513              1              0                    R 43      475623 510 5 5 1 8  1068.0 1044.0
 52 2193.128369 7.884E-24 1.823E+01.04430.047 1704.48020.67-.002941              1              0                    R 30      475623 510 5 5 1 8   126.0  122.0
 54 2193.323903 5.779E-30 3.676E+01.04320.046 4070.93630.67-.003043              2              1                    R 32      475623 510 5 5 1 8   402.0  390.0
 51 2193.359157 2.437E-19 1.815E+01.05530.059  349.69750.72-.002590              1              0                    R 13      475663 510 5 5 1 1    29.0   27.0
 53 2193.920796 5.049E-25 1.825E+01.04320.046 1927.33160.67-.003043              1              0                    R 32      475623 510 5 5 1 8    67.0   65.0
 51 2194.439462 6.149E-31 5.569E+01.04320.046 6246.46950.67-.003043              3              2                    R 32      475663 510 5 5 1 8    67.0   65.0
 51 2194.463759 1.219E-24 3.688E+01.04900.052 3105.64790.67-.002479              2              1                    R 22      475623 510 5 5 1 8    47.0   45.0
 52 2194.688824 4.058E-31 3.679E+01.03860.041 5367.68800.67-.003476              2              1                    R 42      475623 510 5 5 1 8   174.0  170.0
 56 2195.046542 6.015E-31 1.827E+01.03780.040 3522.26110.67-.003549              1              0                    R 44      475623 510 5 5 1 8  1092.0 1068.0
 52 2195.690966 4.700E-24 1.831E+01.04380.046 1817.76880.67-.002993              1              0                    R 31      475623 510 5 5 1 8   130.0  126.0
 54 2195.814839 3.301E-30 3.692E+01.04270.045 4192.67170.67-.003092              2              1                    R 33      475623 510 5 5 1 8   414.0  402.0
 54 2195.818636 5.451E-24 1.832E+01.04830.051 1032.65650.67-.002540              1              0                    R 23      475623 510 5 5 1 8   294.0  282.0
 53 2196.402226 2.907E-25 1.833E+01.04270.045 2047.37960.67-.003092              1              0                    R 33      475623 510 5 5 1 8    69.0   67.0
 51 2196.663693 2.015E-19 1.829E+01.05450.059  403.46120.71-.002640              1              0                    R 14      475663 510 5 5 1 1    31.0   29.0
 52 2196.766104 1.959E-31 3.692E+01.03820.040 5522.57240.67-.003513              2              1                    R 43      475623 510 5 5 1 8   178.0  174.0
 51 2196.942226 3.478E-31 5.593E+01.04270.045 6370.16770.67-.003092              3              2                    R 33      475663 510 5 5 1 8    69.0   67.0
 56 2197.048725 2.842E-31 1.833E+01.03740.040 3681.37980.67-.003583              1              0                    R 45      475623 510 5 5 1 8  1116.0 1092.0
 51 2197.393227 8.338E-25 3.707E+01.04830.051 3192.98150.67-.002540              2              1                    R 23      475623 510 5 5 1 8    49.0   47.0
 52 2198.216574 2.751E-24 1.838E+01.04320.046 1934.66690.67-.003043              1              0                    R 32      475623 510 5 5 1 8   134.0  130.0
